benchmark,cpu_load,sample_idx,rtt
proxy    ,0.6     ,10        ,0.3788471221923828
proxy    ,0.6     ,11        ,0.0934600830078125
proxy    ,0.6     ,12        ,0.3113746643066406
proxy    ,0.6     ,13        ,0.09465217590332031
proxy    ,0.6     ,14        ,0.3058910369873047
proxy    ,0.6     ,15        ,0.19216537475585938
proxy    ,0.6     ,16        ,0.15878677368164062
proxy    ,0.6     ,17        ,0.08988380432128906
proxy    ,0.6     ,18        ,0.25081634521484375
proxy    ,0.6     ,19        ,0.10275840759277344
proxy    ,0.6     ,20        ,0.11801719665527344
proxy    ,0.6     ,21        ,0.08916854858398438
proxy    ,0.6     ,22        ,2.9754638671875
proxy    ,0.6     ,23        ,0.15735626220703125
proxy    ,0.6     ,24        ,0.08678436279296875
proxy    ,0.6     ,25        ,0.09465217590332031
proxy    ,0.6     ,26        ,0.13947486877441406
proxy    ,0.6     ,27        ,1.4591217041015625
proxy    ,0.6     ,28        ,0.0896453857421875
proxy    ,0.6     ,29        ,0.14925003051757812
proxy    ,0.6     ,30        ,3.0367374420166016
proxy    ,0.6     ,31        ,0.08296966552734375
proxy    ,0.6     ,32        ,0.07653236389160156
proxy    ,0.6     ,33        ,0.18215179443359375
proxy    ,0.6     ,34        ,0.186920166015625
proxy    ,0.6     ,35        ,0.18596649169921875
proxy    ,0.6     ,36        ,0.2601146697998047
proxy    ,0.6     ,37        ,0.14138221740722656
proxy    ,0.6     ,38        ,0.14162063598632812
proxy    ,0.6     ,39        ,0.07343292236328125
proxy    ,0.6     ,40        ,0.8072853088378906
proxy    ,0.6     ,41        ,0.20575523376464844
proxy    ,0.6     ,42        ,0.08034706115722656
proxy    ,0.6     ,43        ,0.1952648162841797
proxy    ,0.6     ,44        ,0.12755393981933594
proxy    ,0.6     ,45        ,0.07367134094238281
proxy    ,0.6     ,46        ,0.11730194091796875
proxy    ,0.6     ,47        ,0.16355514526367188
proxy    ,0.6     ,48        ,0.06914138793945312
proxy    ,0.6     ,49        ,0.06580352783203125
base     ,0.8     ,0         ,0.031948089599609375
base     ,0.8     ,1         ,0.022411346435546875
base     ,0.8     ,2         ,0.017404556274414062
base     ,0.8     ,3         ,0.021457672119140625
base     ,0.8     ,4         ,0.034332275390625
base     ,0.8     ,5         ,0.07152557373046875
base     ,0.8     ,6         ,0.05936622619628906
base     ,0.8     ,7         ,0.056743621826171875
base     ,0.8     ,8         ,0.02002716064453125
base     ,0.8     ,9         ,0.026702880859375
base     ,0.8     ,10        ,0.017881393432617188
base     ,0.8     ,11        ,0.04506111145019531
base     ,0.8     ,12        ,0.06532669067382812
base     ,0.8     ,13        ,0.018835067749023438
base     ,0.8     ,14        ,0.018358230590820312
base     ,0.8     ,15        ,0.0591278076171875
base     ,0.8     ,16        ,0.041961669921875
base     ,0.8     ,17        ,0.041961669921875
base     ,0.8     ,18        ,0.0438690185546875
base     ,0.8     ,19        ,0.025987625122070312
base     ,0.8     ,20        ,0.029087066650390625
base     ,0.8     ,21        ,0.11324882507324219
base     ,0.8     ,22        ,0.053882598876953125
base     ,0.8     ,23        ,0.020265579223632812
base     ,0.8     ,24        ,0.026226043701171875
base     ,0.8     ,25        ,0.06651878356933594
base     ,0.8     ,26        ,0.03695487976074219
base     ,0.8     ,27        ,0.022411346435546875
base     ,0.8     ,28        ,0.02002716064453125
base     ,0.8     ,29        ,0.017404556274414062
base     ,0.8     ,30        ,0.03552436828613281
base     ,0.8     ,31        ,0.039577484130859375
base     ,0.8     ,32        ,0.029087066650390625
base     ,0.8     ,33        ,0.017642974853515625
base     ,0.8     ,34        ,0.054836273193359375
base     ,0.8     ,35        ,0.05412101745605469
base     ,0.8     ,36        ,0.039577484130859375
base     ,0.8     ,37        ,0.03814697265625
base     ,0.8     ,38        ,0.020503997802734375
base     ,0.8     ,39        ,0.040531158447265625
base     ,0.8     ,40        ,0.022172927856445312
base     ,0.8     ,41        ,0.02193450927734375
base     ,0.8     ,42        ,0.08630752563476562
base     ,0.8     ,43        ,0.020265579223632812
base     ,0.8     ,44        ,0.06270408630371094
base     ,0.8     ,45        ,0.020265579223632812
base     ,0.8     ,46        ,0.019788742065429688
base     ,0.8     ,47        ,0.03314018249511719
base     ,0.8     ,48        ,0.01811981201171875
base     ,0.8     ,49        ,0.08344650268554688
tcpdump  ,0.8     ,0         ,0.062465667724609375
tcpdump  ,0.8     ,1         ,0.018596649169921875
tcpdump  ,0.8     ,2         ,0.06866455078125
tcpdump  ,0.8     ,3         ,0.3561973571777344
tcpdump  ,0.8     ,4         ,0.028133392333984375
tcpdump  ,0.8     ,5         ,0.029087066650390625
tcpdump  ,0.8     ,6         ,0.09846687316894531
tcpdump  ,0.8     ,7         ,0.0324249267578125
tcpdump  ,0.8     ,8         ,0.029087066650390625
tcpdump  ,0.8     ,9         ,0.03170967102050781
tcpdump  ,0.8     ,10        ,0.04982948303222656
tcpdump  ,0.8     ,11        ,0.041961669921875
tcpdump  ,0.8     ,12        ,0.04458427429199219
tcpdump  ,0.8     ,13        ,0.13208389282226562
tcpdump  ,0.8     ,14        ,0.027894973754882812
tcpdump  ,0.8     ,15        ,0.03337860107421875
tcpdump  ,0.8     ,16        ,0.030755996704101562
tcpdump  ,0.8     ,17        ,0.021457672119140625
tcpdump  ,0.8     ,18        ,0.14066696166992188
tcpdump  ,0.8     ,19        ,0.08249282836914062
tcpdump  ,0.8     ,20        ,0.021696090698242188
tcpdump  ,0.8     ,21        ,0.029802322387695312
tcpdump  ,0.8     ,22        ,0.019788742065429688
tcpdump  ,0.8     ,23        ,0.021457672119140625
tcpdump  ,0.8     ,24        ,0.01621246337890625
tcpdump  ,0.8     ,25        ,0.062465667724609375
tcpdump  ,0.8     ,26        ,0.04363059997558594
tcpdump  ,0.8     ,27        ,0.03147125244140625
tcpdump  ,0.8     ,28        ,0.025272369384765625
tcpdump  ,0.8     ,29        ,0.021457672119140625
tcpdump  ,0.8     ,30        ,0.11849403381347656
tcpdump  ,0.8     ,31        ,0.020742416381835938
tcpdump  ,0.8     ,32        ,0.05340576171875
tcpdump  ,0.8     ,33        ,0.036716461181640625
tcpdump  ,0.8     ,34        ,0.06127357482910156
tcpdump  ,0.8     ,35        ,0.03218650817871094
tcpdump  ,0.8     ,36        ,0.029325485229492188
tcpdump  ,0.8     ,37        ,0.04935264587402344
tcpdump  ,0.8     ,38        ,0.047206878662109375
tcpdump  ,0.8     ,39        ,0.023126602172851562
tcpdump  ,0.8     ,40        ,0.0209808349609375
tcpdump  ,0.8     ,41        ,0.10704994201660156
tcpdump  ,0.8     ,42        ,0.07033348083496094
tcpdump  ,0.8     ,43        ,8.701562881469727
tcpdump  ,0.8     ,44        ,0.0400543212890625
tcpdump  ,0.8     ,45        ,0.03218650817871094
tcpdump  ,0.8     ,46        ,0.07367134094238281
tcpdump  ,0.8     ,47        ,0.0286102294921875
tcpdump  ,0.8     ,48        ,0.10275840759277344
tcpdump  ,0.8     ,49        ,0.05698204040527344
proxy    ,0.8     ,0         ,0.1087188720703125
proxy    ,0.8     ,1         ,0.10895729064941406
proxy    ,0.8     ,2         ,0.05245208740234375
proxy    ,0.8     ,3         ,0.09775161743164062
proxy    ,0.8     ,4         ,0.04792213439941406
proxy    ,0.8     ,5         ,0.05817413330078125
proxy    ,0.8     ,6         ,0.04935264587402344
proxy    ,0.8     ,7         ,0.048160552978515625
proxy    ,0.8     ,8         ,0.06771087646484375
proxy    ,0.8     ,9         ,0.05984306335449219
proxy    ,0.8     ,10        ,0.08082389831542969
proxy    ,0.8     ,11        ,0.07796287536621094
proxy    ,0.8     ,12        ,0.05698204040527344
proxy    ,0.8     ,13        ,0.07987022399902344
proxy    ,0.8     ,14        ,0.0705718994140625
proxy    ,0.8     ,15        ,0.04363059997558594
proxy    ,0.8     ,16        ,0.06842613220214844
proxy    ,0.8     ,17        ,0.04553794860839844
proxy    ,0.8     ,18        ,0.05221366882324219
proxy    ,0.8     ,19        ,0.6039142608642578
proxy    ,0.8     ,20        ,0.08845329284667969
proxy    ,0.8     ,21        ,0.0705718994140625
proxy    ,0.8     ,22        ,0.05364418029785156
proxy    ,0.8     ,23        ,0.054836273193359375
proxy    ,0.8     ,24        ,0.07200241088867188
proxy    ,0.8     ,25        ,0.09679794311523438
proxy    ,0.8     ,26        ,0.058650970458984375
proxy    ,0.8     ,27        ,0.07915496826171875
proxy    ,0.8     ,28        ,0.09632110595703125
proxy    ,0.8     ,29        ,0.06699562072753906
proxy    ,0.8     ,30        ,0.11420249938964844
proxy    ,0.8     ,31        ,0.10657310485839844
proxy    ,0.8     ,32        ,0.08463859558105469
proxy    ,0.8     ,33        ,0.08177757263183594
proxy    ,0.8     ,34        ,0.07891654968261719
proxy    ,0.8     ,35        ,0.08726119995117188
proxy    ,0.8     ,36        ,0.051021575927734375
proxy    ,0.8     ,37        ,0.044345855712890625
proxy    ,0.8     ,38        ,0.07128715515136719
proxy    ,0.8     ,39        ,0.06794929504394531
proxy    ,0.8     ,40        ,0.06318092346191406
proxy    ,0.8     ,41        ,0.08702278137207031
proxy    ,0.8     ,42        ,0.087738037109375
proxy    ,0.8     ,43        ,0.048160552978515625
proxy    ,0.8     ,44        ,0.3101825714111328
proxy    ,0.8     ,45        ,0.11181831359863281
proxy    ,0.8     ,46        ,0.09870529174804688
proxy    ,0.8     ,47        ,0.06580352783203125
proxy    ,0.8     ,48        ,0.05245208740234375
proxy    ,0.8     ,49        ,0.0858306884765625
base     ,1.0     ,0         ,0.04839897155761719
base     ,1.0     ,1         ,0.03695487976074219
base     ,1.0     ,2         ,0.043392181396484375
base     ,1.0     ,3         ,0.02288818359375
base     ,1.0     ,4         ,0.024557113647460938
base     ,1.0     ,5         ,0.024318695068359375
base     ,1.0     ,6         ,0.027179718017578125
base     ,1.0     ,7         ,0.10156631469726562
base     ,1.0     ,8         ,0.024557113647460938
base     ,1.0     ,9         ,0.031232833862304688
base     ,1.0     ,10        ,0.0247955322265625
base     ,1.0     ,11        ,0.07343292236328125
base     ,1.0     ,12        ,0.023126602172851562
base     ,1.0     ,13        ,0.03170967102050781
base     ,1.0     ,14        ,0.03218650817871094
base     ,1.0     ,15        ,0.016689300537109375
base     ,1.0     ,16        ,0.01811981201171875
base     ,1.0     ,17        ,0.030994415283203125
base     ,1.0     ,18        ,0.019788742065429688
base     ,1.0     ,19        ,0.030517578125
base     ,1.0     ,20        ,0.03743171691894531
base     ,1.0     ,21        ,0.11706352233886719
base     ,1.0     ,22        ,0.02574920654296875
base     ,1.0     ,23        ,0.01811981201171875
base     ,1.0     ,24        ,0.03266334533691406
base     ,1.0     ,25        ,0.16117095947265625
base     ,1.0     ,26        ,0.07939338684082031
base     ,1.0     ,27        ,0.06413459777832031
base     ,1.0     ,28        ,0.06008148193359375
base     ,1.0     ,29        ,0.07843971252441406
base     ,1.0     ,30        ,0.08511543273925781
base     ,1.0     ,31        ,0.020503997802734375
base     ,1.0     ,32        ,0.021696090698242188
base     ,1.0     ,33        ,0.016927719116210938
base     ,1.0     ,34        ,0.05984306335449219
base     ,1.0     ,35        ,0.07200241088867188
base     ,1.0     ,36        ,0.021457672119140625
base     ,1.0     ,37        ,0.04267692565917969
base     ,1.0     ,38        ,0.03910064697265625
base     ,1.0     ,39        ,0.03743171691894531
base     ,1.0     ,40        ,0.041484832763671875
base     ,1.0     ,41        ,0.03647804260253906
base     ,1.0     ,42        ,0.018835067749023438
base     ,1.0     ,43        ,0.04935264587402344
base     ,1.0     ,44        ,0.020503997802734375
base     ,1.0     ,45        ,0.021457672119140625
base     ,1.0     ,46        ,0.018596649169921875
base     ,1.0     ,47        ,0.038623809814453125
base     ,1.0     ,48        ,0.026464462280273438
base     ,1.0     ,49        ,0.04458427429199219
tcpdump  ,1.0     ,0         ,0.10752677917480469
tcpdump  ,1.0     ,1         ,0.17642974853515625
tcpdump  ,1.0     ,2         ,0.025510787963867188
tcpdump  ,1.0     ,3         ,0.027894973754882812
tcpdump  ,1.0     ,4         ,0.059604644775390625
tcpdump  ,1.0     ,5         ,0.0476837158203125
tcpdump  ,1.0     ,6         ,0.030279159545898438
tcpdump  ,1.0     ,7         ,0.05936622619628906
tcpdump  ,1.0     ,8         ,0.031232833862304688
tcpdump  ,1.0     ,9         ,0.7200241088867188
tcpdump  ,1.0     ,10        ,0.06127357482910156
tcpdump  ,1.0     ,11        ,0.09202957153320312
tcpdump  ,1.0     ,12        ,0.06413459777832031
tcpdump  ,1.0     ,13        ,0.03910064697265625
tcpdump  ,1.0     ,14        ,0.11372566223144531
tcpdump  ,1.0     ,15        ,0.056743621826171875
tcpdump  ,1.0     ,16        ,0.03552436828613281
tcpdump  ,1.0     ,17        ,0.13494491577148438
tcpdump  ,1.0     ,18        ,0.02765655517578125
tcpdump  ,1.0     ,19        ,0.026941299438476562
tcpdump  ,1.0     ,20        ,0.05745887756347656
tcpdump  ,1.0     ,21        ,0.026226043701171875
tcpdump  ,1.0     ,22        ,0.045299530029296875
tcpdump  ,1.0     ,23        ,0.024318695068359375
tcpdump  ,1.0     ,24        ,0.06914138793945312
tcpdump  ,1.0     ,25        ,0.04744529724121094
tcpdump  ,1.0     ,26        ,0.08177757263183594
tcpdump  ,1.0     ,27        ,0.04410743713378906
tcpdump  ,1.0     ,28        ,0.05459785461425781
tcpdump  ,1.0     ,29        ,0.05435943603515625
tcpdump  ,1.0     ,30        ,0.047206878662109375
tcpdump  ,1.0     ,31        ,0.04267692565917969
tcpdump  ,1.0     ,32        ,0.04124641418457031
tcpdump  ,1.0     ,33        ,0.0400543212890625
tcpdump  ,1.0     ,34        ,0.09918212890625
tcpdump  ,1.0     ,35        ,0.01811981201171875
tcpdump  ,1.0     ,36        ,0.023365020751953125
tcpdump  ,1.0     ,37        ,0.06890296936035156
tcpdump  ,1.0     ,38        ,0.09012222290039062
tcpdump  ,1.0     ,39        ,0.019073486328125
tcpdump  ,1.0     ,40        ,0.024080276489257812
tcpdump  ,1.0     ,41        ,0.022649765014648438
tcpdump  ,1.0     ,42        ,0.018596649169921875
tcpdump  ,1.0     ,43        ,0.051021575927734375
tcpdump  ,1.0     ,44        ,0.016927719116210938
tcpdump  ,1.0     ,45        ,0.087738037109375
tcpdump  ,1.0     ,46        ,0.03552436828613281
tcpdump  ,1.0     ,47        ,0.019550323486328125
tcpdump  ,1.0     ,48        ,0.023365020751953125
tcpdump  ,1.0     ,49        ,0.025033950805664062
proxy    ,1.0     ,0         ,0.07319450378417969
proxy    ,1.0     ,1         ,0.09274482727050781
proxy    ,1.0     ,2         ,0.06175041198730469
proxy    ,1.0     ,3         ,0.05459785461425781
proxy    ,1.0     ,4         ,0.06890296936035156
proxy    ,1.0     ,5         ,1.2269020080566406
proxy    ,1.0     ,6         ,0.080108642578125
proxy    ,1.0     ,7         ,0.05817413330078125
proxy    ,1.0     ,8         ,0.0820159912109375
proxy    ,1.0     ,9         ,0.0591278076171875
proxy    ,1.0     ,10        ,0.1304149627685547
proxy    ,1.0     ,11        ,0.08416175842285156
proxy    ,1.0     ,12        ,0.04601478576660156
proxy    ,1.0     ,13        ,0.04267692565917969
proxy    ,1.0     ,14        ,0.03910064697265625
proxy    ,1.0     ,15        ,0.10180473327636719
proxy    ,1.0     ,16        ,0.13828277587890625
proxy    ,1.0     ,17        ,0.07367134094238281
proxy    ,1.0     ,18        ,0.11038780212402344
proxy    ,1.0     ,19        ,0.13017654418945312
proxy    ,1.0     ,20        ,0.046253204345703125
proxy    ,1.0     ,21        ,0.04029273986816406
proxy    ,1.0     ,22        ,0.04744529724121094
proxy    ,1.0     ,23        ,0.04100799560546875
proxy    ,1.0     ,24        ,0.04482269287109375
proxy    ,1.0     ,25        ,0.1735687255859375
proxy    ,1.0     ,26        ,0.09965896606445312
proxy    ,1.0     ,27        ,0.05030632019042969
proxy    ,1.0     ,28        ,0.049591064453125
proxy    ,1.0     ,29        ,0.08726119995117188
proxy    ,1.0     ,30        ,0.043392181396484375
proxy    ,1.0     ,31        ,0.0476837158203125
proxy    ,1.0     ,32        ,0.05125999450683594
proxy    ,1.0     ,33        ,0.08416175842285156
proxy    ,1.0     ,34        ,0.0514984130859375
proxy    ,1.0     ,35        ,0.05936622619628906
proxy    ,1.0     ,36        ,0.05841255187988281
proxy    ,1.0     ,37        ,0.10037422180175781
proxy    ,1.0     ,38        ,0.07343292236328125
proxy    ,1.0     ,39        ,0.09107589721679688
proxy    ,1.0     ,40        ,0.04482269287109375
proxy    ,1.0     ,41        ,0.07295608520507812
proxy    ,1.0     ,42        ,0.09632110595703125
proxy    ,1.0     ,43        ,0.046253204345703125
proxy    ,1.0     ,44        ,0.07534027099609375
proxy    ,1.0     ,45        ,0.04935264587402344
proxy    ,1.0     ,46        ,0.049114227294921875
proxy    ,1.0     ,47        ,8.685588836669922
proxy    ,1.0     ,48        ,0.1761913299560547
proxy    ,1.0     ,49        ,0.15354156494140625
